s_no,word,lemma,morph,true_node,dep_tag,to_node
0,viraktaH,rakta,nom. sg. m.,3,viseranam,1
1,rAjA,rAjan,nom. sg. m.,4,karwa,14
2,svIyam,svIya,acc. sg. m.,8,viseranam,3
3,rAjyarDam,arDa,acc. sg. m.,12,karma,9
4,tAByAm,tad,dat. du. m.,19,viseranam,5
5,dampatiByAm,pat,dat. du. m.,27,sampraxanam,6
6,dattvA,dA,abs.,30,purvakalah,14
7,avaSizwam,Sizwa,acc. sg. m.,57,karma,10
8,ca,ca,conj.,31,sambanxah,10
9,AtmajAya,ayas,dat. sg. n.,29,sampraxanam,10
10,samarpya,sam,ca. abs.,33,purvakalah,14
11,tapaH,tapa,acc. sg. n.,36,karma,12
12,taptum,tap,inf.,37,prayojanam,14
13,vanam,vana,acc. sg. n.,38,karma,14
14,prasTitaH,sTita,pp.,40,,
15,iti,iti,part.,41,sambanxah,14
