s_no,word,lemma,morph,true_node,dep_tag,to_node
0,ezaH,etad,nom. sg. m.,15,viseranam,1
1,SElaH,SEla,nom. sg. m.,1,karwa,11
2,navanagavanaleKASyAmamaDyABiH,maDyA,inst. pl. f.,2,viseranam,4
3,ABiH,idam,inst. pl. f.,3,viseranam,4
4,sPawikakawakaBUBiH,BU,inst. pl. f.,4,hewuh,5
5,ahiparikaraBAjaH,BAj,g. sg. m.,5,rartisambanxah,6
6,BAsmanEH,tad,inst. pl. m.,8,viseranam,7
7,aNgarAgEH,rAga,inst. pl. m.,9,karanam,11
8,aDigataDavalimnaH,tad,g. sg. m.,10,viseranam,9
9,SUlapAReH,pARi,g. sg. m.,11,rartisambanxah,10
10,aBiKyAM,aBiKyA,acc. sg. f.,13,karma,11
11,nAwayati,naw,pr. ac. sg. 3,14,,
