s_no,word,lemma,morph,true_node,dep_tag,to_node
0,praRayavatA,praRaya,inst. sg. m.,1,karwa,4
1,kzaRaM,ca,conj.,2,viseranam,4
2,pUrvam,pUrvam,conj.,5,viseranam,4
3,anyAm,anyA,acc. sg. f.,6,karma,4
4,aBizicya,sic,conj.,7,purvakalah,13
5,paScAt,paScAt,conj.,9,axikaranam,4
6,siktAyAH,sic,pp. . sg. ,11,viseranam,8
7,anyasyAH,anyA,g. sg. f.,13,viseranam,8
8,abalAyAH,abalA,g. sg. f.,16,rartisambanxah,9
9,vaktraM,vaktra,acc. sg. n.,17,karma,13
10,manyuH,manyu,nom. sg. m.,19,karwa,13
11,eva,eva,conj.,20,sambanxah,10
12,kAlimnA,kAliman,inst. sg. m.,21,karanam,13
13,samaDita,DA,impft. ps. sg. 3,24,,
